LEI,Name
253400HTRLA4RF06MG88,"Акционерный коммерческий банк ""Национальный Резервный Банк"" (акционерное общество)"
253400HY8YZWZJYADF40,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЕРВОУРАЛЬСКБАНК"""
253400HYBTF10T9XBR98,"Публичное акционерное общество ""БАНК УРАЛСИБ"""
253400HYQQDWMEBWCW75,ICFI (CYPRUS) LIMITED
253400J0FSCXHPLY3642,"Акционерное общество ""Эм-Ю-Эф-Джи Банк (Евразия)"""
253400J0PTWKFG782T93,"Акционерное общество ""Российский Сельскохозяйственный банк"""
253400J19F8SERH6VS44,"КОММЕРЧЕСКИЙ БАНК ""СТРОЙЛЕСБАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ"
253400JFB0DD08U9KJ68,"Общество с ограниченной ответственностью Коммерческий банк ""Уралфинанс"""
253400JY0S265ECBJP93,ПромТрансБанк (Общество с ограниченной ответственностью)
253400JYF26KUD0RLW67,"Акционерное общество ""Сбербанк КИБ"""
253400K0YW101WWQ0Y67,"Акционерное общество ""НТХ БАНК"""
253400K1TTC1FABJCE13,"Акционерный Коммерческий банк ""АВАНГАРД"" - публичное акционерное общество"
253400K6UD6YL01TQV15,"Акционерное общество ""Акционерный коммерческий банк ""АЛЕФ-БАНК"""
253400K8490BM0R69348,"""Акционерный коммерческий банк ""Держава"" публичное акционерное общество"""
253400KDCJH4J89WM664,"Коммерческий банк ""Москоммерцбанк"" (акционерное общество)"
253400KGSSLCSJL4CX41,"Адкрытае акцыянернае таварыства ""Ашчадны банк Беларусбанк"""
253400KJC8G770XQ0Y02,"Небанковская кредитная организация ""Платежи и Расчеты"" (акционерное общество)"
253400KKNZ5H8HTNJ694,КИТ Финанс (Акционерное общество)
253400KMM0WT5A5ATW39,"Публичное Акционерное Общество ""Донхлеббанк"""
253400KMRF2HSNE00T31,"АКЦИОНЕРНОЕ ОБЩЕСТВО АКЦИОНЕРНЫЙ ИНВЕСТИЦИОННЫЙ БАНК МОСКОВСКОГО МЕЖДУНАРОДНОГО ДЕЛОВОГО ЦЕНТРА ""МОСКВА-СИТИ"""
253400KSE377R969RM21,"Общество с ограниченной ответственностью Коммерческий банк ""Мегаполис"""
253400L6NLNGU4FXSB96,"Публичное акционерное общество ""ТРАНСКАПИТАЛБАНК"""
253400LL9EMESVGBB783,"Закрытае акцыянернае таварыства ""Банк росту і развіцця бізнесу"""
253400LQ1NK1Q02MXE95,"Публичное акционерное общество ""Норвик Банк"""
253400LSHTTQD2JY1520,"Общество с ограниченной ответственностью Коммерческий банк ""Дружба"""
253400LTWKWWN6SQCF62,"Общество с ограниченной ответственностью коммерческий банк ""РостФинанс"""
253400M18U5TB02TW421,"Небанковская кредитная организация акционерное общество ""Национальный расчетный депозитарий"""
253400M5M1222KPNWE87,"Публичное акционерное общество ""Московская Биржа ММВБ-РТС"""
253400M71G1LBJSCC493,"Общество с ограниченной ответственностью ""Брокерская компания ""РЕГИОН"""
253400MAWMM2E7FLBA26,"открытое акционерное общество ""Белагропромбанк"""
253400MF70R9W1E92E58,ББР Банк (акционерное общество)
253400ML866V3CRYT079,"Central Depository of Armenia"" Open Joint Stock Company"
253400MSF9T7H1BA5P54,"Акционерное общество ""Инвестиционный Банк ""ФИНАМ"""
253400MU9A9LV5V2DT37,"Акционерное общество ""Мидзухо Банк (Москва)"""
253400MWL1GZ0BN1HX63,"АКЦІОНЕРНЕ ТОВАРИСТВО ""БАНК АЛЬЯНС"""
253400MY6HU1CM9F6G13,"Акционерное общество ""Тольяттихимбанк"""
253400N2R0RF14JQ0060,Акционерное общество Арована Капитал
253400N6AVPRD6KKWB14,"Акционерный коммерческий банк ""Новация"" (открытое акционерное общество)"
253400NT4MB307747N58,Банк ЗЕНИТ (публичное акционерное общество)
253400P8R9GCE755K262,"Публичное акционерное общество Банк ""ВВБ"""
253400PHXLMU3TLFYV40,РОСКОМСНАББАНК (публичное акционерное общество)
253400Q2AQ3F58BLL187,Евразийский банк развития
253400Q5SDY489NPAF44,"Общество с ограниченной ответственностью ""Инбанк"""
253400QDD0EJLSBQVD52,"Акционерный коммерческий банк ""Форштадт"" (Акционерное общество)"
253400QH144H9FB5UK28,"Акционерный инвестиционный коммерческий банк ""Енисейский объединенный банк"" (акционерное общество)"
253400QJ52DDK62V1009,"Акционерное общество ""Сумитомо Мицуи Рус Банк"""
253400QJNKYYP2C7PA85,Кыргыз Республикасынын Улуттук Банкы Кыргыз Республикасынын Борбордук банкы
253400QKS3G6F9V6QX81,"Акционерное общество ""Сургутнефтегазбанк"""
253400QLNK164AFJ2E30,"Joint Stock Commercial Bank with Foreign Capital ""Hamkorbank"""
253400QR501VVARKW142,"Публичное акционерное общество Национальный банк ""ТРАСТ"""
253400QWEQNERA6RJS29,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЛЬФА-БАНК"""
253400R1Y9QV378WYH65,"коммерческий банк ""Кубань Кредит"" общество с ограниченной ответственностью"
253400R9321UP8XXUB33,"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ЕВРОФИНАНС МОСНАРБАНК"" (акционерное общество)"
253400RBNM1AMSSKEL15,"Общество с ограниченной ответственностью Коммерческий Банк ""Конфидэнс Банк"""
253400RP1GTPC8W8AT76,Межгосударственный банк
253400RQYN91FHYPRS96,"""Кредит Урал Банк"" (Акционерное общество)"
253400RZEK1TUV0K0G53,"""ՀԱՅԲԻԶՆԵՍԲԱՆԿ"" փակ բաժնետիրական ընկերություն"
253400S1NRL4VGVS2269,"Акционерное общество ""Банк Кредит Свисс (Москва)"""
253400S7032SMH1CJ918,"Акционерное общество ""ИНВЕСТТОРГБАНК"""
253400S76FWMXGUJC185,"АКЦИОНЕРНОЕ ОБЩЕСТВО НОВГОРОДСКИЙ КОММЕРЧЕСКИЙ БАНК ""СЛАВЯНБАНК"""
253400SLU3Z4KE4LLA03,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ЦЕНТРКРЕДИТ"""
253400SR5PKC4YLT8019,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛАКОВО-БАНК"""
253400SW1QJQSB3A2U49,"""Qimmatli qog'ozlar markaziy depozitariysi"" aksiyadorlik jamiyati"
253400SWAV30WRVHXJ09,"Акционерное общество ""Фора - Оппортюнити Русский Банк"""
253400T1524HLVLPUC37,"Общество с ограниченной ответственностью ""Специализированная депозитарная компания ""Гарант"""
253400T8G8SXRUHTL526,"Публичное акционерное общество ""СПБ Биржа"""
253400TD5K0GYG98VH27,"Общество с ограниченной ответственностью ""Приморский территориальный коммерческий банк"""
253400TG3W7MLFGHL696,"Акционерное общество ""Профессионал Банк"""
253400THGNF0UK0D2657,"Акционерное общество ""Инвестиционная компания Д8"""
253400TRM3DLQLJGHB08,"Публичное акционерное общество ""Банк Ставр"""
253400TZJ7T1YULTGN68,"""Ўзбекистон Республикаси Ташқи иқтисодий фаолият миллий банки"" акциядорлик жамияти"
253400UB8VXT708U1C76,"""КСБ Коммерциялык Банк"" Жабык акционердик коому"
253400UEEJPNF0G35X65,"КОММЕРЧЕСКИЙ БАНК ""ЭНЕРГОТРАНСБАНК"" акционерное общество"
253400UERQYEKFELB483,Банк развития и модернизации промышленности (акционерное общество)
253400UFXCB1FEH0RV56,"Акционерное общество ""Ури Банк"""
253400UHT2TS4GT8YT72,"Акционерное общество ""Банк ""Вологжанин"""
253400UMQ5SYMQC0A110,"Коммерческий банк ""Пульс Столицы"" - общество с ограниченной ответственностью"
253400UMYM03M1PHUG08,"Общество с ограниченной ответственностью ""Чайна Констракшн Банк"""
253400UQS2QLH2209P60,МОРСКОЙ АКЦИОНЕРНЫЙ БАНК (Акционерное Общество)
253400URAPVQ3J1HQG33,"Публичное акционерное общество Социальный коммерческий банк Приморья ""Примсоцбанк"""
253400USPWD55XXK2223,"Акционерный коммерческий банк ""ФОРА-БАНК"" (акционерное общество)"
253400UW6BJW3A8AVT52,"Общество с ограниченной ответственностью Коммерческий банк ""Агросоюз"""
253400UX25RE3VRW2G37,"Коммерческий банк ""ХАКАССКИЙ МУНИЦИПАЛЬНЫЙ БАНК"" (Общество с ограниченной ответственностью)"
253400UYVFB24M90T690,"""ԱյԴի Բանկ"" Փակ Բաժնետիրական Ընկերություն"
253400V1H6ART1UQ0N98,Банк ВТБ (публичное акционерное общество)
253400V1J0HW91P87A98,"Общество с ограниченной ответственностью ""Управляющая компания ""Альфа-Капитал"""
253400V2XBNT0R8V8U70,"Акционерное общество Коммерческий банк ""КОСМОС"""
253400V4HY4PH2NE7E79,"Акционерное общество коммерческий банк ""Солидарность"""
253400VB6K0S0B7E7X78,"Акционерный коммерческий инвестиционный банк ""КУРГАН"" публичное акционерное общество"
253400VXM2X52M4JS131,"Banca Comerciala ""COMERTBANK"" S.A."
253400W0VR3AMTA4A414,"Акционерный банк ""Капитал"" (акционерное общество)"
253400W29T5225G8X631,"Адкрытае акцыянернае таварыства ""Банк Дабрабыт"""
253400W3H9DQ3UWGF192,"коммерческий банк ""Хлынов"" (акционерное общество)"
253400W559GLXW7E4W37,"Закрытое акционерное общество ""Белорусско-Швейцарский Банк ""БСБ Банк"""
253400WD8ULWSUGGXP64,Акционерное общество Банк Синара
253400WE18BBLQFEX189,"Публичное акционерное общество ""ФИНСТАР БАНК"""
253400WMV1LDNKA3P870,Акционерное общество МОСКОВСКИЙ ОБЛАСТНОЙ БАНК
253400WSS48YWMBUA688,"""Газпромбанк"" (Акционерное общество)"
253400WVY97MTMFC0U22,FINTAILOR INVESTMENTS LIMITED
253400X3XKQQHU0BBR08,"Акционерное общество ""Булгар банк"""
253400X5QVHG00BMYJ83,"БАНК ""НАЛЬЧИК (общество с ограниченной ответственностью)"
253400XBYBDWX0NXT319,"""БАНК ГОРОД"" (Акционерное общество)"
253400XCR2Y10G342Q56,"Акционерное общество ""Первый Инвестиционный Банк"""
253400XEMNQ5WBPN5635,"Акционерный коммерческий банк ""АК БАРС"" (публичное акционерное общество)"
253400XG24WV7PY3HY18,"Адкрытае акцыянернае таварыства ""Беларускi банк развiцця i рэканструкцыi ""Белiнвестбанк"""
253400XSDD336BT6BJ60,"Акционерное общество ""Мир Бизнес Банк"""
253400XYDW42YX9BAP86,"""Банк Глобус"" (Акционерное общество)"
253400YGH90JM0RMLU50,"Акционерное общество ""Дальневосточный банк"""
253400YGMAHH3EQH3G74,"Акционерный коммерческий банк ""Абсолют Банк"" (публичное акционерное общество)"
253400YNQHSUXD70VJ14,"Акционерный коммерческий банк ""Профессиональный инвестиционный банк"" (акционерное общество)"
253400YV80GJ3T8WLV21,"Общество с ограниченной ответственностью коммерческий банк ""Уральский капитал"""
25490000F44JLXQKGP81,Ajeej Capital (AD) Limited
25490000MX377HHPSR96,Nepal Rastra Bank
25490000VM5YTLF4NM50,FOCUS BANK
254900014X4G6Q0SPF80,"Eagle Asset Management, Inc."
25490002QDEB2KTLNK39,"Latvijas Republika, ko pārstāv Latvijas Republikas Valsts kase"
25490003PASAH33YSQ08,Cornerstone Macro LLC
25490004B8LKDPE9SE12,西京投資管理有限公司
254900050TD7BGSBDM07,MOERUS CAPITAL MANAGEMENT LLC
25490008Y63EPI9XB932,Ngân hàng TNHH Một thành viên Public Việt Nam
2549000A07AM4AQ9NP46,Arzan Financial Group for Financing and Investment K.P.S.C.
2549000AMI28C7939111,John Keells Stock Brokers (Pvt) Ltd
2549000AVPAJ4T852T92,SBM BANK (KENYA) LIMITED
2549000BIG2459P3YB08,4D Infrastructure Pty Ltd
2549000BVY0UENZ14355,First Overseas Bank Limited
2549000CMF9XVJWL6U84,Kingston Securities Limited
2549000CT2I1OE0WRL19,Northern Capital Management LLC
2549000DUR72WYLKY616,"CICC US SECURITIES, INC."
2549000G31V20XVIQV72,Republica AFAP S.A.
2549000H0WG6XTA5IV30,CI CASA DE BOLSA SA DE CV
2549000HYYAUPFRFTQ09,Topline Securities Limited
2549000IB2PRJ20M2Q93,"BB&T Securities, LLC"
2549000IQCP3EZPSVN26,DAVIBANK (COSTA RICA) SOCIEDAD ANÓNIMA
2549000IV408A4RRND84,STANDARD BANK SWAZILAND LIMITED
2549000JUR5RS6W85S40,AlphaTerra Capital Μονοπρόσωπη Ανώνυμη Εταιρεία Διαχείρισης Οργανισμών Εναλλακτικών Επενδύσεων
2549000K7N9T4QREED49,EC POHL & CO PTY LTD
2549000K8Q3SATS64678,AQUARIAN HOLDINGS INVESTMENT MANAGEMENT LLC
